Timestamp,Longitude,Latitude,Speed,Operatorname,Operator,CGI,Node,CellID,LAC,NetworkTech,NetworkMode,Level,Qual,SNR,CQI,LTERSSI,ARFCN,DL_bitrate,UL_bitrate,PSC,Altitude,Height,Accuracy,Location,State,DataConnection_Type,DataConnection_Info,Layer,Distance,Bearing,IP,TA,EVENT,EVENTDETAILS,SERVINGTIME,CELLHEX,NODEHEX,LACHEX,RAWCELLID,VERSION_NAME,VERSION_CODE,DEVICE,BAND,BANDWIDTH,SecondCell_NODE,SecondCell_CELLID,SecondCell_RSRP,SecondCell_RSRQ,SecondCell_SNR,CSI_SNR,NetworkTypeNum,CA,SecondCell_PSC,SecondCell_ARFCN,SecondCell_BAND,Site_BEARING,BATTERY,CHARGING,FOREGROUND,AVGSPEED,Update_newF,Update_oldF,NTech1,NCellid1,NLAC1,NCell1,NARFCN1,NRxLev1,NQual1,NTech2,NCell2,NARFCN2,NRxLev2,NQual2,NTech3,NCell3,NARFCN3,NRxLev3,NQual3,NTech4,NCell4,NARFCN4,NRxLev4,NQual4,NTech5,NCell5,NARFCN5,NRxLev5,NQual5,NTech6,NCell6,NARFCN6,NRxLev6,NQual6,NTech7,NCell7,NARFCN7,NRxLev7,NQual7,NTech8,NCell8,NARFCN8,NRxLev8,NQual8,NTech9,NCell9,NARFCN9,NRxLev9,NQual9,NTech10,NCell10,NARFCN10,NRxLev10,NQual10,NTech11,NCell11,NARFCN11,NRxLev11,NQual11,NTech12,NCell12,NARFCN12,NRxLev12,NQual12,NTech13,NCell13,NARFCN13,NRxLev13,NQual13,NTech14,NCell14,NARFCN14,NRxLev14,NQual14,NTech15,NCell15,NARFCN15,NRxLev15,NQual15,NTech16,NCell16,NRxLev16,NQual16,NTech17,NCell17,NRxLev17,NQual17
2024.10.29_08.08.50,17.64797,59.149786,109,Telia,24001,240010000000024,105329,24,0,5G,5G NSA,-106,-20.0,0.0,,,154570,0,6083,671,47,47,6,G,D,M,20,1,-1,1000,,,IRAT_HANDOVER_DATA_4G5G,240-01-108-105329-24-1471-374:240-01-0-105329-24-154570-671,2,18,19B71,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,15/10,105329.0,24.0,-109.0,-9.0,8.0,0.0,20,True,374.0,1471.0,L3,1000,99,True,True,0,0,13,4G,105329-24,108.0,374.0,1471.0,-109.0,-9.0,4G,119.0,6300.0,-117.0,-14.0,4G,,154570.0,-122.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.34.16,17.814045,59.236659,95,Telia,24001,240010000000024,104056,24,0,5G,5G NSA,-104,-11.0,0.0,,,634080,0,49514,427,56,56,3,G,D,M,20,1,-1,1000,100.101.226.137,16.0,,,13,18,19678,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15/100,104056.0,24.0,-93.0,-7.0,2.0,0.0,20,True,451.0,1471.0,L3,1000,90,False,True,0,0,9,4G,104056-24,40.0,451.0,1471.0,-93.0,-7.0,4G,427.0,,-101.0,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_08.21.34,17.888612,59.25875,79,Telia,24001,240010000000020,102671,20,0,5G,5G NSA,-93,-10.0,0.0,,,634080,0,96061,205,67,67,2,G,D,M,20,1,-1,1000,100.101.226.137,6.0,,,7,14,1910F,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,20/20/15/10/100,102671.0,20.0,-97.0,-6.0,2.0,0.0,20,True,481.0,3150.0,L7,1000,100,True,False,0,0,6,4G,102671-20,40.0,481.0,3150.0,-97.0,-6.0,4G,205.0,,-97.0,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_08.23.50,17.923478,59.281438,90,Telia,24001,240010004000020,102339,20,40,5G,5G NSA,-91,-10.0,24.0,13.0,,3150,0,40554,207,64,64,3,G,D,M,13,1,-1,1000,100.101.226.137,12.0,PERIODIC,,27,14,18FC3,28,26198804,32.0,610,Google:Pixel 7:AP2A.240905.003,L7,20,102339.0,20.0,-88.0,-6.0,2.0,0.0,13,False,207.0,3150.0,L7,1000,100,True,False,0,0,29,4G,102339-20,40.0,207.0,3150.0,-88.0,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_08.05.38,17.609332,59.103739,117,Telia,24001,240010000000014,225677,14,0,5G,5G NSA,-99,-20.0,0.0,,,154570,0,33644,663,61,61,3,G,D,M,20,1,-1,1000,100.101.226.137,7.0,,,3,E,3718D,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,15/10,225677.0,14.0,-101.0,-7.0,9.0,0.0,20,True,369.0,1471.0,L3,1000,98,True,False,0,0,1,4G,225677-14,108.0,369.0,1471.0,-101.0,-7.0,4G,289.0,1300.0,-113.0,-18.0,4G,289.0,3150.0,-128.0,-19.0,4G,216.0,6300.0,-99.0,-16.0,4G,,154570.0,-102.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_08.16.22,17.778627,59.215986,107,Telia,24001,240010004000014,106138,14,40,4G,LTE,-83,-4.0,1.0,14.0,-67.0,1471,0,89966,138,47,47,3,G,D,M,13,1,-1,1000,100.101.226.137,2.0,,,30,E,19E9A,28,27171342,32.0,610,Google:Pixel 7:AP2A.240905.003,L3,15,,,,,,0.0,13,False,,,,1000,100,True,False,0,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.37.01,17.764888,59.212722,89,Telia,24001,240010004000011,106138,11,40,4G,LTE,-102,-7.0,1.0,9.0,-73.0,1300,0,28093,138,63,63,3,G,D,M,13,1,-1,1000,100.101.226.137,21.0,PERIODIC,,60,B,19E9A,28,27171339,32.0,610,Google:Pixel 7:AP2A.240905.003,L3,20/15,,,,,,0.0,13,True,,,,1000,89,True,False,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_08.23.25,17.916568,59.277206,89,Telia,24001,240010004000020,102339,20,40,5G,5G NSA,-91,-10.0,24.0,13.0,,3150,0,47554,207,65,65,2,G,D,M,20,1,-1,1000,100.101.226.137,,,,1,14,18FC3,28,26198804,32.0,610,Google:Pixel 7:AP2A.240905.003,L7,20,102339.0,20.0,-101.0,-6.0,1.0,0.0,13,False,207.0,3150.0,L7,1000,100,True,False,0,0,3,4G,102339-20,40.0,207.0,3150.0,-101.0,-6.0,4G,413.0,1471.0,-98.0,-5.0,4G,413.0,1300.0,-99.0,-6.0,4G,413.0,3150.0,-102.0,-9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.42.17,17.665959,59.200834,33,Telia,24001,240010010800011,105310,11,108,4G,LTE,-82,-7.0,1.0,14.0,-69.0,1300,0,65328,492,65,65,2,G,D,M,13,1,-1,1000,100.101.226.137,6.0,,,12,B,19B5E,6C,26959371,32.0,610,Google:Pixel 7:AP2A.240905.003,L3,20/15/10/10/100,,,,,,0.0,13,True,,,,1000,92,True,False,0,0,123,4G,,,316.0,6300.0,-87.0,-13.0,4G,475.0,1471.0,-93.0,-15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.44.51,17.656745,59.192294,20,Telia,24001,240010010800011,101964,11,108,4G,LTE,-97,-8.0,0.0,11.0,-69.0,1300,0,22316,320,57,57,2,G,D,M,13,1,-1,1000,100.101.226.137,4.0,PERIODIC,,37,B,18E4C,6C,26102795,32.0,610,Google:Pixel 7:AP2A.240905.003,L3,20/15/20,,,,,,0.0,13,True,,,,1000,92,True,False,0,0,276,4G,,,29.0,1471.0,-103.0,-13.0,4G,29.0,1300.0,-104.0,-14.0,4G,177.0,1471.0,-107.0,-16.0,4G,29.0,3150.0,-121.0,-14.0,4G,177.0,3150.0,-126.0,-19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.26.13,17.961008,59.289316,95,Telia,24001,240010004000031,100763,31,40,4G,LTE,-101,-9.0,0.0,10.0,-71.0,1300,0,27187,443,63,63,3,G,D,M,13,1,-1,1000,100.101.226.137,1.0,,,15,1F,1899B,28,25795359,32.0,610,Google:Pixel 7:AP2A.240905.003,L3,20/20,,,,,,0.0,13,True,,,,1000,93,False,False,0,0,4,4G,,,487.0,1300.0,-105.0,-11.0,4G,356.0,1300.0,-107.0,-15.0,4G,356.0,3150.0,-114.0,-10.0,4G,487.0,3150.0,-123.0,-18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_08.24.03,17.928243,59.282812,80,Telia,24001,240010004000010,102339,10,40,5G,5G NSA,-91,-10.0,24.0,15.0,,3150,0,41120,164,59,59,3,G,D,M,13,1,-1,1000,100.101.226.137,2.0,PERIODIC,,6,A,18FC3,28,26198794,32.0,610,Google:Pixel 7:AP2A.240905.003,L7,20,102339.0,10.0,-85.0,-6.0,2.0,0.0,13,False,164.0,3150.0,L7,1000,100,True,False,0,0,42,4G,102339-10,40.0,164.0,3150.0,-85.0,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.50.54,17.624971,59.119436,108,Telia,24001,240010000000010,225677,10,0,5G,5G NSA,-108,-20.0,0.0,,,154570,0,18917,663,49,49,4,G,D,M,20,1,-1,1000,100.101.226.137,38.0,PERIODIC,,14,A,3718D,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,20/20/15/10/10,225677.0,10.0,-109.0,-7.0,10.0,0.0,20,True,369.0,3150.0,L7,1000,94,True,False,0,0,0,4G,225677-10,108.0,369.0,3150.0,-109.0,-7.0,4G,,154570.0,-111.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_08.18.46,17.828307,59.238945,88,Telia,24001,240010000000024,104056,24,0,5G,5G NSA,-114,-11.0,0.0,,,634080,0,14952,427,52,52,3,G,D,M,20,1,-1,1000,100.101.226.137,18.0,PERIODIC,,12,18,19678,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15/100,104056.0,24.0,-105.0,-6.0,9.0,0.0,20,True,451.0,1471.0,L3,1000,100,True,False,0,0,4,4G,104056-24,40.0,451.0,1471.0,-105.0,-6.0,4G,450.0,1471.0,-109.0,-15.0,4G,125.0,1471.0,-110.0,-13.0,4G,125.0,1300.0,-110.0,-12.0,4G,172.0,3150.0,-124.0,-15.0,4G,212.0,6300.0,-100.0,-10.0,4G,329.0,6300.0,-103.0,-12.0,4G,427.0,,-121.0,-12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_08.06.29,17.617582,59.117009,113,Telia,24001,240010010800014,225677,14,108,5G,5G NSA,-120,-20.0,9.0,9.0,,1471,0,7023,369,48,48,3,G,D,M,13,1,-1,1000,100.101.226.137,26.0,,,3,E,3718D,6C,57773326,32.0,610,Google:Pixel 7:AP2A.240905.003,L3,15/20/20/10/10,225677.0,14.0,-118.0,-10.0,11.0,0.0,13,True,369.0,1471.0,L3,1000,99,True,False,0,0,4,4G,225677-14,108.0,369.0,1471.0,-118.0,-10.0,4G,,154570.0,-121.0,-16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.30.12,17.890667,59.261416,77,Telia,24001,240010000000014,102671,14,0,5G,5G NSA,-95,-10.0,0.0,,,634080,0,130498,204,73,73,3,G,D,M,20,1,-1,1000,100.101.226.137,10.0,PERIODIC,,31,E,1910F,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15/20/20/10/100,102671.0,14.0,-73.0,-3.0,2.0,0.0,20,True,252.0,1471.0,L3,1000,92,False,False,0,0,28,4G,102671-14,40.0,252.0,1471.0,-73.0,-3.0,4G,204.0,,-80.0,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.50.07,17.640173,59.129538,113,Telia,24001,240010010800021,220959,21,108,5G,5G NSA,-122,-20.0,3.0,4.0,,1300,0,11101,200,48,48,4,G,D,M,20,1,-1,1000,100.101.226.137,108.0,PERIODIC,,2,15,35F1F,6C,56565525,32.0,610,Google:Pixel 7:AP2A.240905.003,L3,10/20/10/15/20,220959.0,21.0,-123.0,-15.0,-1.0,0.0,13,True,200.0,1300.0,L3,1000,94,True,False,0,0,2,4G,220959-21,108.0,200.0,1300.0,-123.0,-15.0,4G,102.0,1300.0,-118.0,-12.0,4G,78.0,1300.0,-120.0,-14.0,4G,369.0,1300.0,-121.0,-14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.38.00,17.736716,59.210985,102,Telia,24001,240010004000024,106138,24,40,4G,LTE,-101,-6.0,1.0,11.0,-77.0,1471,0,18419,367,55,55,3,G,D,M,13,1,-1,1000,100.101.226.137,17.0,,,9,18,19E9A,28,27171352,32.0,610,Google:Pixel 7:AP2A.240905.003,L3,15,,,,,,0.0,13,False,,,,1000,90,True,False,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_08.00.48,17.556335,59.028406,92,Telia,24001,240010000000021,102704,21,0,5G,5G NSA,-112,-20.0,0.0,,,154570,0,37756,601,72,72,4,G,D,M,20,1,-1,1000,100.101.226.137,18.0,,,16,15,19130,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,20/20/15/10,102704.0,21.0,-106.0,-14.0,1.0,0.0,20,True,313.0,1300.0,L3,1000,97,True,False,0,0,14,4G,102704-21,108.0,313.0,1300.0,-106.0,-14.0,4G,279.0,1300.0,-111.0,2147483647.0,4G,435.0,1300.0,-112.0,2147483647.0,4G,360.0,1300.0,-113.0,2147483647.0,4G,289.0,3150.0,-125.0,-18.0,4G,54.0,6300.0,-106.0,2147483647.0,4G,143.0,6300.0,-107.0,2147483647.0,4G,,154570.0,-103.0,-18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.23.52,18.013405,59.299737,61,Telia,24001,240010000000021,100745,21,0,5G,5G NSA,-85,-13.0,0.0,,,634080,0,141713,46,62,62,2,G,D,M,20,1,-1,1000,100.101.226.137,1.0,PERIODIC,,18,15,18989,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,20/100,100745.0,21.0,-75.0,-8.0,15.0,0.0,20,True,23.0,1300.0,L3,1000,94,False,False,0,0,108,4G,100745-21,5.0,23.0,1300.0,-75.0,-8.0,4G,16.0,1300.0,-86.0,-15.0,4G,16.0,3150.0,-93.0,-16.0,4G,16.0,1471.0,-83.0,-12.0,4G,26.0,6300.0,-77.0,-11.0,4G,46.0,,-87.0,-10.0,4G,47.0,,-93.0,-12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_08.10.49,17.641939,59.181789,106,Telia,24001,240010000000014,101965,14,0,5G,5G NSA,-115,-15.0,0.0,,,634080,0,27187,24,56,56,5,G,D,M,20,1,-1,1000,100.101.226.137,27.0,,,3,E,18E4D,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15,101965.0,14.0,-91.0,-11.0,-1.0,0.0,20,False,405.0,1471.0,L3,1000,100,True,True,0,0,0,4G,101965-14,108.0,405.0,1471.0,-91.0,-11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.31.10,17.87521,59.254245,77,Telia,24001,240010004000034,103441,34,40,4G,LTE,-71,-5.0,2.0,14.0,-69.0,1471,0,79182,93,34,34,3,G,D,M,13,1,-1,1000,100.101.226.137,1.0,,,11,22,19411,28,26480930,32.0,610,Google:Pixel 7:AP2A.240905.003,L3,15,,,,,,0.0,13,False,,,,1000,91,False,False,0,0,27,4G,,,281.0,3150.0,-98.0,-14.0,4G,168.0,3150.0,-99.0,-15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_08.05.58,17.609965,59.109566,110,Telia,24001,240010000000014,225677,14,0,5G,5G NSA,-98,-20.0,0.0,,,154570,0,19257,663,64,64,4,G,D,M,20,1,-1,1000,100.101.226.137,7.0,,,24,E,3718D,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,15/10,225677.0,14.0,-97.0,-6.0,2.0,0.0,20,True,369.0,1471.0,L3,1000,98,True,False,0,0,0,4G,225677-14,108.0,369.0,1471.0,-97.0,-6.0,4G,,154570.0,-104.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_08.07.17,17.634474,59.126232,112,Telia,24001,240010010800014,225677,14,108,4G,LTE,-113,-13.0,0.0,10.0,-51.0,1471,0,16766,369,52,52,5,G,D,M,13,1,-1,1000,100.101.226.137,40.0,,,13,E,3718D,6C,57773326,32.0,610,Google:Pixel 7:AP2A.240905.003,L3,15/20/20/10/10,,,,,,0.0,13,True,,,,1000,99,True,True,0,0,7,4G,,,289.0,1471.0,-124.0,2147483647.0,4G,476.0,1471.0,-124.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.31.41,17.863262,59.254574,86,Telia,24001,240010000000014,102397,14,0,5G,5G NSA,-108,-10.0,0.0,,,634080,0,117811,408,41,41,3,G,D,M,13,1,-1,1000,100.101.226.137,0.0,PERIODIC,,9,E,18FFD,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15/100,102397.0,14.0,-85.0,-11.0,2.0,0.0,20,True,168.0,1471.0,L3,1000,91,False,False,0,0,58,4G,102397-14,40.0,168.0,1471.0,-85.0,-11.0,4G,408.0,,-83.0,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.31.45,17.861366,59.2541,85,Telia,24001,240010000000014,102397,14,0,5G,5G NSA,-108,-10.0,0.0,,,634080,0,131744,408,45,45,3,G,D,M,13,1,-1,1000,100.101.226.137,6.0,,,13,E,18FFD,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15/100,102397.0,14.0,-75.0,-5.0,2.0,0.0,20,True,168.0,1471.0,L3,1000,91,False,False,0,0,62,4G,102397-14,40.0,168.0,1471.0,-75.0,-5.0,4G,408.0,,-88.0,-10.0,4G,205.0,,-96.0,-12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_08.29.11,18.009383,59.298766,28,Telia,24001,240010000000020,100745,20,0,5G,5G NSA,-91,-10.0,0.0,,,634080,0,74991,46,62,62,2,G,D,M,20,1,-1,1000,100.101.226.137,9.0,PERIODIC,,8,14,18989,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,20/100,100745.0,20.0,-102.0,-11.0,3.0,0.0,20,True,23.0,3150.0,L7,1000,100,True,False,0,0,0,4G,100745-20,5.0,23.0,3150.0,-102.0,-11.0,4G,16.0,3150.0,-107.0,-15.0,4G,356.0,3150.0,-108.0,-17.0,4G,366.0,3150.0,-112.0,2147483647.0,4G,16.0,1300.0,-99.0,-14.0,4G,356.0,1300.0,-99.0,-16.0,4G,16.0,1471.0,-96.0,-12.0,4G,356.0,1471.0,-99.0,-13.0,4G,26.0,6300.0,-83.0,-12.0,4G,33.0,6300.0,-90.0,-18.0,4G,46.0,,-98.0,-10.0,4G,47.0,,-100.0,-11.0,4G,72.0,,-101.0,-11.0,,,,,,,,,,,,,,,,,,
2024.10.29_07.35.27,17.790991,59.228033,85,Telia,24001,240010000000024,104056,24,0,5G,5G NSA,-109,-20.0,0.0,,,154570,0,20956,639,48,48,3,G,D,M,20,1,-1,1000,100.101.226.137,17.0,PERIODIC,,28,18,19678,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,15/20/20/10/10,104056.0,24.0,-99.0,-11.0,7.0,0.0,20,True,451.0,1471.0,L3,1000,89,False,False,0,0,5,4G,104056-24,40.0,451.0,1471.0,-99.0,-11.0,4G,287.0,1471.0,-99.0,-12.0,4G,231.0,1471.0,-103.0,-13.0,4G,287.0,1300.0,-102.0,-12.0,4G,231.0,1300.0,-104.0,-15.0,4G,287.0,3150.0,-108.0,-12.0,4G,231.0,3150.0,-116.0,-15.0,4G,253.0,6300.0,-95.0,-11.0,4G,92.0,6300.0,-100.0,-16.0,4G,,154570.0,-113.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.36.45,17.771202,59.213433,90,Telia,24001,240010004000011,106138,11,40,4G,LTE,-85,-7.0,2.0,14.0,-71.0,1300,0,53105,138,50,50,3,G,D,M,13,1,-1,1000,100.101.226.137,21.0,,,44,B,19E9A,28,27171339,32.0,610,Google:Pixel 7:AP2A.240905.003,L3,20/15,,,,,,0.0,13,True,,,,1000,89,True,False,0,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_08.07.18,17.634837,59.126463,112,Telia,24001,240010010800014,225677,14,108,4G,LTE,-113,-13.0,0.0,10.0,-51.0,1471,0,13367,369,51,51,5,G,D,M,13,1,-1,1000,100.101.226.137,40.0,,,14,E,3718D,6C,57773326,32.0,610,Google:Pixel 7:AP2A.240905.003,L3,15/20/20/10/10,,,,,,0.0,13,True,,,,1000,99,True,True,0,0,8,4G,,,289.0,1471.0,-124.0,2147483647.0,4G,476.0,1471.0,-124.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_08.18.40,17.825777,59.238628,88,Telia,24001,240010000000024,104056,24,0,5G,5G NSA,-105,-11.0,0.0,,,634080,0,52403,427,52,52,3,G,D,M,20,1,-1,1000,100.101.226.137,18.0,PERIODIC,,7,18,19678,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15/100,104056.0,24.0,-98.0,-7.0,1.0,0.0,20,True,451.0,1471.0,L3,1000,100,True,False,0,0,3,4G,104056-24,40.0,451.0,1471.0,-98.0,-7.0,4G,450.0,1471.0,-105.0,-15.0,4G,125.0,1300.0,-107.0,-18.0,4G,450.0,3150.0,-117.0,-16.0,4G,329.0,6300.0,-97.0,-15.0,4G,212.0,6300.0,-100.0,-14.0,4G,427.0,,-98.0,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_08.08.27,17.649931,59.14363,111,Telia,24001,240010000000021,225681,21,0,5G,5G NSA,-110,-20.0,0.0,,,154570,0,66608,670,43,43,4,G,D,M,20,1,-1,1000,100.101.226.137,25.0,PERIODIC,,38,15,37191,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,20/20/15/10/10,225681.0,21.0,-92.0,-10.0,1.0,0.0,20,True,78.0,1300.0,L3,1000,99,True,True,0,0,6,4G,225681-21,108.0,78.0,1300.0,-92.0,-10.0,4G,,154570.0,-107.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.34.51,17.803388,59.231519,65,Telia,24001,240010000000024,104056,24,0,5G,5G NSA,-119,-12.0,0.0,,,634080,0,5890,427,58,58,3,G,D,M,20,1,-1,1000,100.101.226.137,16.0,,,48,18,19678,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15/20/20/10/100,104056.0,24.0,-105.0,-8.0,1.0,0.0,20,True,451.0,1471.0,L3,1000,89,False,False,0,0,1,4G,104056-24,40.0,451.0,1471.0,-105.0,-8.0,4G,231.0,1471.0,-113.0,-13.0,4G,231.0,1300.0,-111.0,-14.0,4G,231.0,3150.0,-119.0,-13.0,4G,92.0,6300.0,-105.0,-12.0,4G,427.0,,-121.0,-12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_08.26.50,17.989459,59.289366,82,Telia,24001,240010000000020,100754,20,0,5G,5G NSA,-85,-10.0,0.0,,,634080,0,140807,61,58,58,3,G,D,M,20,1,-1,1000,100.101.226.137,2.0,,,10,14,18992,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,20/20/15/10/10/100,100754.0,20.0,-90.0,-6.0,1.0,0.0,20,True,497.0,3150.0,L7,1000,100,True,False,0,0,0,4G,100754-20,40.0,497.0,3150.0,-90.0,-6.0,4G,61.0,,-86.0,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.31.47,17.860672,59.253852,85,Telia,24001,240010000000014,102397,14,0,5G,5G NSA,-108,-10.0,0.0,,,634080,0,140557,408,46,46,2,G,D,M,13,1,-1,1000,100.101.226.137,6.0,,,15,E,18FFD,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15/100,102397.0,14.0,-77.0,-7.0,2.0,0.0,20,True,168.0,1471.0,L3,1000,91,False,False,0,0,64,4G,102397-14,40.0,168.0,1471.0,-77.0,-7.0,4G,408.0,,-82.0,-10.0,4G,205.0,,-94.0,-12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
